,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_title_clean,outsourced,employee_residence_gdp,company_location_gdp,employee_latitude,employee_longitude,company_latitude,company_longitude
9368,2023,SE,FT,Data Analyst,202800,US,0,US,L,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9369,2023,SE,FT,Data Analyst,104300,US,0,US,L,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9374,2023,SE,FT,Data Engineer,179170,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9375,2023,SE,FT,Data Engineer,94300,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9376,2023,SE,FT,Analytics Engineer,152500,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9377,2023,SE,FT,Analytics Engineer,116450,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9379,2023,SE,FT,Data Engineer,133800,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9382,2023,EN,FT,Research Scientist,220000,US,50,US,L,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9383,2022,EN,FT,Machine Learning Engineer,56536,CH,100,CH,S,ML Engineer,False,71000,71000,46.818188,8.227512,46.818188,8.227512
9387,2023,SE,FT,Analytics Engineer,214000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9390,2023,SE,FT,Machine Learning Engineer,283200,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9391,2023,SE,FT,Machine Learning Engineer,188800,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9400,2023,SE,FT,Data Engineer,161800,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9401,2023,SE,FT,Data Engineer,141600,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9402,2023,SE,FT,Machine Learning Engineer,342300,US,0,US,L,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9403,2023,SE,FT,Machine Learning Engineer,176100,US,0,US,L,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9406,2023,EN,FT,Data Engineer,85000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9407,2023,EN,FT,Data Engineer,65000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9408,2023,SE,FT,Data Scientist,138784,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9409,2023,SE,FT,Data Scientist,83270,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9411,2023,EN,FT,Data Analyst,70000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9414,2023,SE,FT,Machine Learning Engineer,318300,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9415,2023,SE,FT,Machine Learning Engineer,212200,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9420,2023,SE,FT,Analytics Engineer,230000,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9421,2023,SE,FT,Analytics Engineer,143200,US,0,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9424,2023,MI,FT,Business Data Analyst,105000,US,50,US,L,Business Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9425,2023,MI,FT,Applied Data Scientist,20673,IN,100,IN,L,Applied Data Science,False,6600,6600,20.593684,78.96288,20.593684,78.96288
9426,2023,MI,FT,Data Analyst,46755,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9427,2023,MI,FT,Data Analyst,43064,GB,0,GB,M,Data Analytics,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9430,2023,SE,FT,Data Analyst,168400,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9431,2023,SE,FT,Data Analyst,105200,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9444,2023,SE,FT,Data Analyst,55368,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,67500,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,67500,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9445,2023,SE,FT,Data Analyst,43064,CF,100,CF,M,Data Analytics,False,800,800,6.611111,20.939444,6.611111,20.939444
9448,2023,SE,FT,Data Engineer,220000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9450,2023,MI,FT,Data Scientist,67672,GB,0,GB,M,Data Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9452,2020,EX,FT,Staff Data Analyst,15000,NG,0,CA,M,Staff Data Analytics,True,4900,47900,9.081999,8.675277,56.130366,-106.346771
9453,2023,MI,FT,ETL Engineer,86128,GB,100,GB,M,ETL Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9454,2023,MI,FT,ETL Engineer,58444,GB,100,GB,M,ETL Engineer,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9456,2023,EN,FT,Data Analyst,75000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9460,2023,MI,FT,Machine Learning Engineer,250000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9462,2023,SE,FT,Data Scientist,186000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9465,2023,MI,FT,Research Engineer,230000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9466,2023,MI,FT,Research Engineer,200000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9471,2023,SE,FT,Data DevOps Engineer,53984,FR,50,FR,S,Data DevOps Engineer,False,45000,45000,46.227638,2.213749,46.227638,2.213749
9473,2023,EX,FT,Data Engineer,205000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9478,2023,SE,FT,Computer Vision Engineer,215000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9479,2023,SE,FT,Computer Vision Engineer,170000,US,0,US,M,Computer Vision Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9482,2023,SE,FT,Data Scientist,224000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9483,2023,SE,FT,Data Scientist,176000,CA,0,CA,M,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9486,2023,EN,FT,Data Engineer,17025,IN,100,IN,L,Data Engineer,False,6600,6600,20.593684,78.96288,20.593684,78.96288
9487,2023,SE,FT,Applied Data Scientist,67635,AU,100,FI,M,Applied Data Science,True,49800,49400,-25.274398,133.775136,61.92411,25.748151
9488,2023,MI,FT,AI Developer,74883,FI,0,FI,M,AI Developer,False,49400,49400,61.92411,25.748151,61.92411,25.748151
9499,2023,SE,FT,Data Quality Analyst,100000,US,0,US,M,Data Quality Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9500,2023,SE,FT,Data Quality Analyst,80000,US,0,US,M,Data Quality Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9502,2023,SE,FT,Data Scientist,162500,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9503,2023,MI,FT,AI Developer,200000,US,100,US,M,AI Developer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9507,2023,EX,FT,Data Engineer,115000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9510,2023,SE,FT,Data Scientist,239000,US,0,US,L,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9511,2023,SE,FT,Data Scientist,122900,US,0,US,L,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9512,2023,SE,FT,Data Scientist,237000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9514,2023,SE,FT,Data Science Manager,191765,US,0,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9515,2023,SE,FT,Data Science Manager,134236,US,0,US,M,Data Science Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9516,2023,SE,FT,Analytics Engineer,190000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9517,2023,SE,FT,Analytics Engineer,112000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9518,2022,SE,FT,Data Scientist,88256,ES,100,GB,L,Data Science,True,37900,46800,40.463667,-3.74922,55.378051,-3.435973
9522,2023,SE,FT,Data Analyst,105500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9523,2023,SE,FT,Research Engineer,293000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9532,2023,SE,FT,Data Analyst,148500,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9537,2023,SE,FT,Analytics Engineer,152900,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9538,2023,SE,FT,Analytics Engineer,117100,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9539,2023,SE,FT,Analytics Engineer,173000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9540,2023,SE,FT,Analytics Engineer,113000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9543,2023,EX,FT,Data Engineer,175000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9544,2023,EX,FT,Data Engineer,110000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9548,2023,SE,FT,Research Scientist,110000,US,100,US,M,Research Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9549,2023,SE,FT,Applied Scientist,205000,US,100,US,M,Applied Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9551,2023,SE,FT,Data Analyst,149500,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9552,2023,SE,FT,Data Analyst,127075,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9555,2023,SE,FT,Data Engineer,219535,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9556,2023,SE,FT,Data Engineer,146115,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9565,2023,EX,FT,Analytics Engineer,221000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9566,2023,EX,FT,Analytics Engineer,153000,US,100,US,M,Analytics Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9567,2023,SE,FT,Data Analyst,187000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9574,2023,SE,FT,Data Engineer,109000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9577,2023,SE,FT,Data Analyst,142000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9579,2023,SE,FT,Data Manager,198800,US,0,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9580,2023,SE,FT,Data Manager,105200,US,0,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9582,2023,SE,FT,Data Analyst,112000,US,100,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9585,2023,SE,FT,Data Manager,115000,US,100,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9586,2023,SE,FT,Data Manager,86000,US,100,US,M,Data Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9590,2023,SE,FT,Data Analyst,106000,US,0,US,M,Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9592,2022,SE,FT,AI Developer,275000,CA,0,CA,S,AI Developer,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9593,2023,SE,FL,Machine Learning Researcher,50000,UA,50,UA,S,ML Research,False,10700,10700,48.379433,31.16558,48.379433,31.16558
9594,2023,MI,FT,Machine Learning Engineer,280700,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9595,2023,MI,FT,Machine Learning Engineer,150450,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9596,2023,EN,FT,Data Scientist,51861,CA,100,CA,L,Data Science,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9605,2023,MI,FT,Data Scientist,93918,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9606,2023,MI,FT,Data Scientist,51962,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9607,2023,SE,FT,Data Analyst,175000,CA,100,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9608,2023,SE,FT,Data Analyst,135000,CA,100,CA,M,Data Analytics,False,47900,47900,56.130366,-106.346771,56.130366,-106.346771
9611,2023,SE,FT,Machine Learning Engineer,257000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9613,2023,SE,FT,Data Engineer,222000,US,100,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9616,2023,SE,FT,Data Scientist,133200,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9619,2023,SE,FT,Data Engineer,221000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9620,2023,SE,FT,Data Engineer,147000,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9625,2023,SE,FT,Data Scientist,238000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9626,2023,SE,FT,Data Scientist,156000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9627,2023,SE,FT,Machine Learning Engineer,304000,US,100,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9629,2023,MI,FT,Big Data Engineer,48585,ES,100,ES,M,Big Data Engineer,False,37900,37900,40.463667,-3.74922,40.463667,-3.74922
9636,2023,MI,FT,Research Scientist,198340,GB,0,GB,M,Research Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9637,2023,MI,FT,Research Scientist,104055,GB,0,GB,M,Research Science,False,46800,46800,55.378051,-3.435973,55.378051,-3.435973
9639,2023,SE,FT,Data Engineer,183600,US,0,US,M,Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9640,2023,MI,FT,Data Specialist,130000,US,0,US,M,Data Specialist,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9644,2023,SE,FT,Data Analytics Manager,160000,US,100,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9645,2023,SE,FT,Data Analytics Manager,120000,US,100,US,M,Data Analytics Manager,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9646,2023,SE,FT,Machine Learning Engineer,289076,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9647,2023,SE,FT,Machine Learning Engineer,202353,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9654,2023,SE,FT,Data Scientist,157750,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9655,2023,SE,FT,Data Scientist,104650,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9656,2023,MI,FT,Data Scientist,180000,US,100,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9658,2023,EX,FT,Data Scientist,200000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9660,2023,MI,FT,Lead Data Analyst,68000,US,0,US,L,Lead Data Analytics,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9661,2023,EN,FT,BI Data Engineer,60000,US,100,US,M,BI Data Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9674,2023,EN,FT,Research Engineer,155000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9675,2023,EN,FT,Research Engineer,125000,US,0,US,M,Research Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9677,2023,SE,FT,Machine Learning Engineer,181000,US,0,US,M,ML Engineer,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9678,2023,SE,FT,Data Scientist,252000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
9679,2023,SE,FT,Data Scientist,154000,US,0,US,M,Data Science,False,63700,63700,37.09024,-95.712891,37.09024,-95.712891
